PromoCost,PromotionID,stockonHand,Class,Holiday,UOM,PackSize,Week,Location,Margin,priceSell,PriceBuy,DemandImpact,Population
24.31071436,1658,21616,Confection,no,Each,Case-Pkg,Wk4,Store4,0.6,2.8606,1.140543664,10.88759214,73100
6.786538203,1040,11356,Confection,yes,Each,Case-Pkg,Wk39,Store5,0.3,4.4702,2.666086572,-0.984269268,13758
85.4873349,1231,28481,Confection,no,Each,Case-Pkg,Wk30,Store3,0.5,2.6686,1.323554345,0.234572357,83641
9.405969779,1067,26194,Confection,yes,Each,Case-Pkg,Wk37,Store7,0.19,2.9624,1.656052917,-6.337224288,59698
58.17423742,1826,28073,Confection,no,Each,Case-Pkg,Wk39,Store14,-0.04,4.4393,4.633617848,2.694735382,22795
58.97814303,1273,18573,Confection,no,Each,Case-Pkg,Wk47,Store10,0.34,2.4892,1.636928966,14.49685713,59211
46.41383572,1496,14778,Confection,no,Each,Case-Pkg,Wk38,Store5,0.06,4.4199,4.136547631,4.590607183,13758
1.694216959,1755,29434,Confection,no,Each,Case-Pkg,Wk19,Store2,0.48,2.8365,1.466756664,9.643545968,15272
20.04532215,1519,24492,Confection,no,Each,Case-Pkg,Wk43,Store15,0.36,1.5797,1.011553423,-9.810126582,21007
9.360490928,1193,11923,Confection,no,Each,Case-Pkg,Wk31,Store12,0.39,1.8921,1.147616484,0.211220007,81129
19.68354418,1222,14393,Confection,no,Each,Case-Pkg,Wk52,Store13,0.39,1.9433,1.184248515,9.330600127,29645
104.3476088,1474,23906,Confection,no,Each,Case-Pkg,Wk6,Store14,0.29,4.1135,2.925146856,2.065020818,22795
69.49892192,1696,11087,Confection,no,Each,Case-Pkg,Wk12,Store15,0.31,3.4567,2.377094445,-5.795211031,21007
148.0410068,1325,13857,Confection,no,Each,Case-Pkg,Wk40,Store2,0.23,4.3757,3.387521489,-5.731040917,15272
65.63138246,1156,25198,Confection,no,Each,Case-Pkg,Wk33,Store1,0.25,2.5506,1.917155585,0.689708919,16530
1.568935023,1762,20974,Confection,no,Each,Case-Pkg,Wk34,Store6,0.4,2.171,1.295475532,16.20537505,73422
13.22985707,1318,12857,Confection,yes,Each,Case-Pkg,Wk2,Store2,0.26,5.1724,3.31886671,16.74208145,15272
92.89972546,1462,20878,Confection,no,Each,Case-Pkg,Wk50,Store3,0.01,3.7731,3.726969007,-5.530245507,83641
56.66296424,1398,14393,Confection,no,Each,Case-Pkg,Wk41,Store2,0.44,4.4678,2.4805674,15.50790068,15272
87.76142141,1965,26110,Confection,yes,Each,Case-Pkg,Wk10,Store1,0.65,2.0963,0.664723191,6.48199211,16530
38.67385819,1504,24294,Confection,yes,Each,Case-Pkg,Wk24,Store4,0.24,4.2865,2.64043365,5.385996409,73100
65.51841452,1887,26537,Confection,no,Each,Case-Pkg,Wk31,Store15,0.49,2.7539,1.391093612,6.566071869,21007
113.0885881,1384,16947,Confection,no,Each,Case-Pkg,Wk41,Store15,0.81,2.7123,0.522433141,34.86167127,21007
87.12227815,1852,27885,Confection,no,Each,Case-Pkg,Wk5,Store5,0.59,2.0765,0.853697626,6.252878858,13758
83.24745598,1345,29459,Confection,no,Each,Case-Pkg,Wk4,Store5,0.7,2.271,0.677412414,2.779967042,13758
52.10661867,1117,23324,Confection,no,Each,Case-Pkg,Wk8,Store2,0.68,3.8351,1.237451467,-8.836306498,15272
43.98913999,1537,10400,Confection,no,Each,Case-Pkg,Wk15,Store3,0.06,3.4036,3.187514397,-25.34789331,83641
100.7232609,1564,11129,Confection,no,Each,Case-Pkg,Wk10,Store11,0.41,1.9555,1.151920478,-6.061729539,20099
7.290278163,1111,19407,Confection,no,Each,Case-Pkg,Wk26,Store7,0.72,1.7934,0.501042001,16.74743279,59698
28.48570182,1371,25099,Confection,no,Each,Case-Pkg,Wk24,Store15,0.7,3.2457,0.97525979,0.309246918,21007
61.98790256,1204,11328,Confection,no,Each,Case-Pkg,Wk36,Store7,0.25,3.865,2.909851371,-3.095279267,59698
131.2598225,1470,20673,Confection,no,Each,Case-Pkg,Wk27,Store8,0.67,3.0699,1.007819387,4.824146982,30088
23.64563953,1338,28007,Confection,no,Each,Case-Pkg,Wk27,Store5,0.75,3.7012,0.932233833,1.723610793,13758
93.15258034,1381,10426,Confection,no,Each,Case-Pkg,Wk32,Store2,0.02,2.7383,2.693794398,-31.09988563,15272
47.80939823,1571,25742,Confection,no,Each,Case-Pkg,Wk17,Store15,0.34,2.5186,1.660016895,4.659064282,21007
47.72143,1836,29132,Confection,no,Each,Case-Pkg,Wk51,Store13,0.47,3.8216,2.026030392,7.27787251,29645
102.9741943,1190,20847,Confection,no,Each,Case-Pkg,Wk36,Store5,0.49,1.8267,0.927058028,0.784967865,13758
21.82750224,1844,19134,Confection,no,Each,Case-Pkg,Wk32,Store9,0.62,3.1492,1.201590171,15.94105005,59006
10.43759915,1311,22873,Confection,no,Each,Case-Pkg,Wk33,Store3,0.52,4.1564,1.992672992,17.03956213,83641
21.89235135,1076,19693,Confection,no,Each,Case-Pkg,Wk6,Store2,0.17,3.7905,3.157166678,3.197755961,15272
44.60884136,1214,27259,Confection,no,Each,Case-Pkg,Wk13,Store9,0.62,1.7722,0.680174815,3.80471785,59006
75.62785173,1407,10888,Confection,no,Each,Case-Pkg,Wk22,Store12,0.32,3.5653,2.413988694,0.028259231,81129
56.04637703,1081,12397,Confection,no,Each,Case-Pkg,Wk31,Store14,0.17,1.9047,1.587478075,21.42857143,22795
2.390034652,1767,18249,Confection,no,Each,Case-Pkg,Wk11,Store6,0.9,1.7608,0.171794032,2.611574301,73422
21.08994488,1245,22281,Confection,no,Each,Case-Pkg,Wk22,Store11,0.85,4.3376,0.633543633,7.151999181,20099
0.130358506,1044,22237,Confection,yes,Each,Case-Pkg,Wk40,Store11,0.27,4.1473,2.482735443,-4.813347237,20099
16.57189801,1828,19607,Confection,no,Each,Case-Pkg,Wk33,Store13,0.34,2.6084,1.726665672,16.21749409,29645
10.81430978,1689,13484,Confection,no,Each,Case-Pkg,Wk13,Store1,0.96,4.1527,0.178309448,1.296043656,16530
32.39568344,1816,11620,Confection,no,Each,Case-Pkg,Wk18,Store14,0.29,1.8617,1.321142533,7.814786126,22795
37.77456234,1350,18258,Confection,no,Each,Case-Pkg,Wk14,Store4,0.33,3.6913,2.460118071,3.785689516,73100
68.42614069,1189,17585,Confection,no,Each,Case-Pkg,Wk8,Store12,1.1,4.2597,-0.406937675,9.537493158,81129
8.761679201,1963,13799,Confection,no,Each,Case-Pkg,Wk49,Store11,0.27,4.4689,3.259089664,2.343806169,20099
22.99719743,1087,20134,Confection,no,Each,Case-Pkg,Wk9,Store6,0.28,3.1185,2.247930657,0.582524272,73422
58.71596125,1772,15717,Confection,no,Each,Case-Pkg,Wk9,Store4,0.12,2.9679,2.615375638,26.01321861,73100
71.91092152,1522,29829,Confection,no,Each,Case-Pkg,Wk18,Store10,0.16,4.2587,3.596903402,9.580282562,59211
46.92732182,1519,21104,Confection,no,Each,Case-Pkg,Wk23,Store4,0.76,1.5606,0.380415574,-3.175012907,73100
2.578094217,1040,22034,Confection,no,Each,Case-Pkg,Wk14,Store13,0.4,2.517,1.515293522,6.000538165,29645
113.4817301,1655,27230,Confection,no,Each,Case-Pkg,Wk1,Store4,0.26,3.7436,2.77792402,0.713240673,73100
80.31006395,1410,27037,Confection,no,Each,Case-Pkg,Wk42,Store4,0.42,2.3884,1.376483725,6.867393709,73100
27.07752385,1745,19943,Confection,yes,Each,Case-Pkg,Wk15,Store5,0.65,2.8238,1.104041352,9.605827874,13758
114.8632718,1115,23318,Confection,no,Each,Case-Pkg,Wk52,Store11,0.35,2.2785,1.477751829,2.976397084,20099
70.42796863,1089,11210,Confection,no,Each,Case-Pkg,Wk1,Store15,0.43,4.1331,2.346747647,0.055442617,21007
6.527327266,1199,10809,Confection,yes,Each,Case-Pkg,Wk51,Store4,0.59,2.1592,0.728358422,-16.00767754,73100
129.1382586,1046,29974,Confection,yes,Each,Case-Pkg,Wk22,Store2,0.69,2.0822,0.639659631,-1.068659635,15272
15.19995246,1417,26691,Confection,no,Each,Case-Pkg,Wk17,Store10,0.52,3.6582,1.747737525,2.727344803,59211
37.78786528,1035,13303,Confection,no,Each,Case-Pkg,Wk16,Store14,0.13,2.6832,2.324997373,14.83432691,22795
53.99672838,1945,24504,Confection,no,Each,Case-Pkg,Wk41,Store9,0.48,1.9352,1.004663466,2.071315012,59006
35.67603675,1799,13507,Confection,no,Each,Case-Pkg,Wk47,Store3,0.33,1.6236,1.093460458,10.35097234,83641
11.18904462,1683,30288,Confection,no,Each,Case-Pkg,Wk3,Store2,0.3,2.3851,1.679606074,14.96885813,15272
14.03686312,1680,16194,Confection,no,Each,Case-Pkg,Wk22,Store15,0.41,1.8716,1.102677842,25.8271006,21007
57.06197481,1853,10608,Confection,no,Each,Case-Pkg,Wk5,Store6,0.16,3.3794,2.845184124,-2.239789196,73422
14.44969375,1402,19194,Confection,no,Each,Case-Pkg,Wk34,Store11,0.41,3.6018,2.139238026,11.8935482,20099
32.80242234,1879,11283,Confection,yes,Each,Case-Pkg,Wk52,Store14,0.16,4.0929,2.65493812,7.106048278,22795
21.80962706,1120,13038,Confection,no,Each,Case-Pkg,Wk5,Store13,0.4,3.0885,1.840283875,19.06508506,29645
118.9058913,1321,20957,Confection,no,Each,Case-Pkg,Wk19,Store1,0.17,1.8028,1.498517389,9.615815663,16530
27.77820964,1464,11652,Confection,no,Each,Case-Pkg,Wk20,Store15,0.31,2.5056,1.719256734,-2.239945698,21007
36.74059151,1110,24899,Confection,no,Each,Case-Pkg,Wk24,Store8,0.55,3.9943,1.786818458,-0.885106383,30088
94.09291465,1755,13092,Confection,no,Each,Case-Pkg,Wk15,Store14,0.67,3.7419,1.237073299,8.792417703,22795
9.360921827,1267,14025,Confection,no,Each,Case-Pkg,Wk30,Store12,0.42,2.2854,1.314348032,1.007846807,81129
11.90931753,1282,12755,Confection,no,Each,Case-Pkg,Wk10,Store7,0.92,2.5357,0.209141637,-3.666901161,59698
13.76769765,1358,13445,Confection,no,Each,Case-Pkg,Wk50,Store2,0.6,2.708,1.07724911,14.98590148,15272
242.0536459,1521,16600,Confection,yes,Each,Case-Pkg,Wk5,Store2,0.48,2.9703,1.327322694,23.47598824,15272
28.89957289,1761,11342,Confection,no,Each,Case-Pkg,Wk19,Store5,0.34,3.164,2.072823305,-0.055126792,13758
3.795434599,1947,25302,Confection,no,Each,Case-Pkg,Wk37,Store6,0.19,1.6853,1.363261874,6.205709253,73422
111.3650318,1680,19106,Confection,yes,Each,Case-Pkg,Wk7,Store12,0.45,2.6309,1.123093409,6.148242177,81129
66.76985529,1262,22904,Confection,yes,Each,Case-Pkg,Wk28,Store1,0.38,2.9915,1.446242831,6.994295744,16530
146.9391249,1055,26617,Confection,no,Each,Case-Pkg,Wk42,Store2,0.9,3.3654,0.322702797,0.630874211,15272
134.1384627,1250,31078,Confection,no,Each,Case-Pkg,Wk23,Store13,0.63,3.2323,1.193386708,19.20543157,29645
23.24508962,1188,23462,Confection,no,Each,Case-Pkg,Wk33,Store5,0.38,3.4622,2.158152107,4.637780736,13758
108.8548152,1691,27752,Confection,no,Each,Case-Pkg,Wk35,Store9,0.41,3.0274,1.794729343,8.566406847,59006
10.57605523,1231,15377,Confection,no,Each,Case-Pkg,Wk25,Store12,0.15,2.1041,1.792746208,9.74632045,81129
143.2151609,1234,11046,Confection,no,Each,Case-Pkg,Wk30,Store11,0.31,3.5497,2.435752419,-11.01325586,20099
38.22708756,1701,30885,Confection,no,Each,Case-Pkg,Wk16,Store7,0.39,4.4576,2.708763214,12.90213685,59698
31.98377392,1161,27646,Confection,no,Each,Case-Pkg,Wk21,Store8,0.57,3.3873,1.456338782,-0.451433301,30088
85.60779786,1106,29212,Confection,no,Each,Case-Pkg,Wk43,Store12,0.85,3.1351,0.473858659,2.519422058,81129
151.6097208,1915,21910,Confection,no,Each,Case-Pkg,Wk46,Store10,0.66,2.5148,0.857590139,9.642038634,59211
12.23657118,1183,26044,Confection,no,Each,Case-Pkg,Wk48,Store6,0.33,1.7917,1.208390331,-1.705980647,73422
70.06068686,1907,12329,Confection,yes,Each,Case-Pkg,Wk25,Store13,0.19,4.0343,2.557628422,20.60759106,29645
12.64830416,1352,22599,Confection,yes,Each,Case-Pkg,Wk7,Store9,0.72,2.9122,1.112293089,16.53539227,59006
69.46490234,1172,20201,Confection,no,Each,Case-Pkg,Wk49,Store5,0.41,3.0296,1.801552636,8.636205439,13758
68.6512105,1207,24285,Confection,no,Each,Case-Pkg,Wk14,Store3,0.47,3.8856,2.054658245,0.638623978,83641
52.75703926,1047,27112,Confection,no,Each,Case-Pkg,Wk52,Store3,0.5,4.2028,2.099503527,-5.73200242,83641
44.84473427,1901,11779,Confection,yes,Each,Case-Pkg,Wk33,Store15,0.28,3.6554,2.068503824,13.62606726,21007
120.7674615,1788,28166,Confection,no,Each,Case-Pkg,Wk42,Store6,0.33,2.9751,1.990931162,6.351707961,73422
111.7917259,1239,19915,Confection,no,Each,Case-Pkg,Wk37,Store9,0.19,2.9477,2.388436045,-1.492608262,59006
56.69111949,1540,21201,Confection,no,Each,Case-Pkg,Wk35,Store12,0.21,2.2383,1.770222726,6.798437141,81129
31.55646334,1709,25093,Confection,no,Each,Case-Pkg,Wk46,Store8,0.63,4.1486,1.515375797,-5.067018238,30088
28.2457339,1139,13866,Confection,no,Each,Case-Pkg,Wk48,Store8,0.14,2.5256,2.179353416,-0.02439917,30088
11.5164282,1022,20793,Confection,no,Each,Case-Pkg,Wk10,Store10,0.13,2.1985,1.911174956,-3.220761655,59211
72.50514165,1230,25057,Confection,no,Each,Case-Pkg,Wk25,Store14,0.2,2.0259,1.627065032,3.533486399,22795
31.40783598,1427,12346,Confection,no,Each,Case-Pkg,Wk40,Store1,0.56,3.8698,1.719308618,14.16122004,16530
254.6600318,1489,17070,Confection,no,Each,Case-Pkg,Wk5,Store8,0.15,4.195,3.559391019,10.17986988,30088
16.20530618,1978,24639,Confection,no,Each,Case-Pkg,Wk26,Store1,0.89,2.0547,0.225875731,8.18837715,16530
2.331931274,1375,10469,Confection,no,Each,Case-Pkg,Wk50,Store6,0.34,2.3974,1.583166989,-35.16751071,73422
30.56029859,1545,12967,Confection,yes,Each,Case-Pkg,Wk11,Store12,0.3,4.6319,2.803532907,10.61362302,81129
1.397000127,1851,24805,Confection,no,Each,Case-Pkg,Wk7,Store5,0.39,2.2135,1.339768168,11.59138877,13758
17.14676077,1614,23006,Confection,yes,Each,Case-Pkg,Wk32,Store5,0.57,2.0928,0.698065092,14.74936197,13758
100.3428487,1130,18793,Confection,no,Each,Case-Pkg,Wk13,Store6,0.17,3.0785,2.563114311,1.633709981,73422
211.2982776,1956,21057,Confection,yes,Each,Case-Pkg,Wk20,Store12,0.32,3.9491,2.240561577,4.713035019,81129
10.11381347,1703,17259,Confection,no,Each,Case-Pkg,Wk14,Store6,0.41,2.3488,1.375402175,7.635750015,73422
3.301976247,1132,17952,Confection,no,Each,Case-Pkg,Wk37,Store13,0.36,2.4386,1.551923355,-1.590240715,29645
30.69670349,1336,31039,Confection,no,Each,Case-Pkg,Wk28,Store3,0.56,3.8714,1.701290365,20.02152853,83641
9.477929622,1967,16694,Confection,no,Each,Case-Pkg,Wk38,Store7,0.19,3.4056,2.753088763,15.1767515,59698
16.91831972,1402,20685,Confection,no,Each,Case-Pkg,Wk43,Store8,0.76,3.9207,0.958498413,21.70358344,30088
62.0674565,1180,19805,Confection,no,Each,Case-Pkg,Wk4,Store12,0.27,2.8594,2.081970988,-0.023610521,81129
122.1080314,1184,18583,Confection,no,Each,Case-Pkg,Wk27,Store2,0.25,2.1319,1.595660889,13.47055758,15272
23.67614352,1530,18489,Confection,yes,Each,Case-Pkg,Wk32,Store4,0.24,3.527,2.041534798,-3.416991273,73100
17.35052078,1053,20029,Confection,yes,Each,Case-Pkg,Wk4,Store3,0.54,3.5252,1.641133213,14.44156119,83641
51.98330347,1494,27340,Confection,no,Each,Case-Pkg,Wk34,Store8,0.52,1.8859,0.907961598,16.48000647,30088
5.843537325,1149,16843,Confection,no,Each,Case-Pkg,Wk46,Store9,0.3,3.3479,2.341332116,9.126763693,59006
30.99032364,1277,16367,Confection,no,Each,Case-Pkg,Wk8,Store4,0.47,1.8474,0.980393911,13.77786572,73100
69.0532434,1239,10439,Confection,no,Each,Case-Pkg,Wk38,Store4,0.35,3.3329,2.163730473,-43.81313131,73100
43.49839983,1495,28375,Confection,no,Each,Case-Pkg,Wk39,Store11,0.53,3.1349,1.48271711,3.808736807,20099
81.75584066,1187,26211,Confection,no,Each,Case-Pkg,Wk9,Store13,0.67,3.4094,1.128000611,-0.832194758,29645
57.50816813,1870,16966,Confection,no,Each,Case-Pkg,Wk28,Store6,0.59,3.9326,1.600180226,33.26230556,73422
39.8561775,1972,14032,Confection,yes,Each,Case-Pkg,Wk49,Store10,0.28,4.7116,2.888929562,12.7236152,59211
9.967762099,1082,22933,Confection,no,Each,Case-Pkg,Wk46,Store12,0.39,1.7812,1.093210353,7.641472274,81129
77.99311418,1641,14922,Confection,no,Each,Case-Pkg,Wk41,Store4,0.69,2.9854,0.93712465,14.74226012,73100
32.32212364,1591,14039,Confection,yes,Each,Case-Pkg,Wk29,Store7,0.44,2.4359,0.997054616,14.35743724,59698
5.777012389,1915,26742,Confection,no,Each,Case-Pkg,Wk27,Store11,0.43,1.8098,1.034838242,-0.23255814,20099
113.642792,1233,25848,Confection,no,Each,Case-Pkg,Wk51,Store12,0.63,3.6224,1.333470362,10.19373293,81129
14.7289601,1391,28210,Confection,yes,Each,Case-Pkg,Wk30,Store8,0.09,4.1068,2.858251503,9.822019435,30088
16.31232045,1951,16655,Confection,no,Each,Case-Pkg,Wk25,Store15,0.87,4.4651,0.565855061,16.66666667,21007
50.93337086,1799,28797,Confection,no,Each,Case-Pkg,Wk15,Store7,0.12,3.4653,3.056333569,13.24668045,59698
5.299010497,1969,19884,Confection,no,Each,Case-Pkg,Wk6,Store7,0.62,2.8053,1.057017275,17.18365062,59698
149.1541834,1031,28904,Confection,no,Each,Case-Pkg,Wk28,Store10,0.74,2.9046,0.746387732,0.387319971,59211
37.06073835,1841,22933,Confection,no,Each,Case-Pkg,Wk28,Store7,0.51,3.9964,1.957542001,3.344957328,59698
8.274900506,1878,11432,Confection,no,Each,Case-Pkg,Wk24,Store2,0.15,3.5007,2.974541259,20.54086642,15272
0.802699256,1342,27646,Confection,no,Each,Case-Pkg,Wk50,Store5,0.3,2.4851,1.738046493,1.505306476,13758
48.51571384,1152,20806,Confection,no,Each,Case-Pkg,Wk27,Store9,0.19,3.4126,2.779302412,9.205307072,59006
61.89097851,1461,15391,Confection,no,Each,Case-Pkg,Wk13,Store5,0.73,2.1343,0.569475203,11.07153683,13758
14.8821321,1368,26897,Confection,yes,Each,Case-Pkg,Wk40,Store10,0.22,4.8819,3.191317345,4.069810346,59211
111.0901716,1114,17627,Confection,no,Each,Case-Pkg,Wk44,Store15,0.58,1.6026,0.667901389,12.03520633,21007
40.0349229,1203,14855,Confection,no,Each,Case-Pkg,Wk22,Store9,0.2,3.8087,3.042249214,18.81794821,59006
99.26447889,1906,17953,Confection,no,Each,Case-Pkg,Wk48,Store7,0.43,1.9759,1.129376074,12.89353521,59698
15.84915609,1897,17083,Confection,no,Each,Case-Pkg,Wk1,Store6,0.23,2.9189,2.249471134,-2.555704698,73422
62.93813422,1233,30737,Confection,no,Each,Case-Pkg,Wk52,Store2,0.36,4.0133,2.551740348,17.35076518,15272
78.80551423,1885,21028,Confection,no,Each,Case-Pkg,Wk52,Store7,0.81,4.2601,0.821391612,21.48038927,59698
68.66686187,1380,30879,Confection,no,Each,Case-Pkg,Wk47,Store5,0.82,4.3155,0.772869063,7.558258034,13758
48.78302874,1078,22519,Confection,no,Each,Case-Pkg,Wk23,Store5,0.53,3.4191,1.609211501,8.624012334,13758
18.11687981,1944,12936,Confection,no,Each,Case-Pkg,Wk39,Store8,0.19,3.0552,2.464436758,30.32435741,30088
41.19015432,1005,25273,Confection,yes,Each,Case-Pkg,Wk45,Store11,0.72,3.1686,1.264335126,-5.124874288,20099
51.84109143,1085,20297,Confection,no,Each,Case-Pkg,Wk9,Store5,0.38,3.3284,2.064797044,9.547219901,13758
101.1196522,1642,20581,Confection,no,Each,Case-Pkg,Wk45,Store8,0.74,3.817,0.983469878,27.5125249,30088
3.587493476,1599,23165,Confection,no,Each,Case-Pkg,Wk2,Store3,1.03,1.769,-0.054029551,20.85903587,83641
165.22958,1754,23875,Confection,no,Each,Case-Pkg,Wk32,Store12,0.15,1.9647,1.673446898,6.016770655,81129
103.7065568,1165,27468,Confection,no,Each,Case-Pkg,Wk42,Store13,0.37,2.7184,1.702466599,-1.023991719,29645
11.12279481,1016,28001,Confection,no,Each,Case-Pkg,Wk52,Store12,0.94,2.4023,0.142970917,4.590703414,81129
27.91789344,1338,29838,Confection,no,Each,Case-Pkg,Wk49,Store6,0.67,4.3144,1.414378203,5.85982659,73422
219.315336,1534,22956,Confection,no,Each,Case-Pkg,Wk1,Store10,0.4,2.7922,1.676202098,0.944316368,59211
33.5954184,1683,17014,Confection,no,Each,Case-Pkg,Wk39,Store7,0.38,3.2356,2.018570919,24.59666927,59698
52.86201879,1501,15260,Confection,no,Each,Case-Pkg,Wk41,Store7,0.3,2.1559,1.506100532,16.38513514,59698
79.38272042,1525,17558,Confection,yes,Each,Case-Pkg,Wk26,Store5,0.48,4.0405,2.059767879,15.78525641,13758
76.17621819,1728,18730,Confection,no,Each,Case-Pkg,Wk49,Store3,0.52,4.0121,1.93549457,28.80233807,83641
19.56941718,1861,21542,Confection,no,Each,Case-Pkg,Wk28,Store2,0.24,4.0463,3.060052971,9.661040209,15272
19.92573891,1332,24347,Confection,no,Each,Case-Pkg,Wk13,Store3,0.39,4.4008,2.665074975,-0.979899497,83641
29.48592268,1703,10721,Confection,no,Each,Case-Pkg,Wk13,Store2,0.26,3.7228,2.771008884,-7.911839503,15272
33.24193547,1294,21437,Confection,no,Each,Case-Pkg,Wk8,Store5,0.5,3.3944,1.705846367,15.21997622,13758
72.42133243,1911,17302,Confection,yes,Each,Case-Pkg,Wk4,Store13,0.3,2.5981,1.224917997,6.766702801,29645
22.9281348,1361,18171,Confection,no,Each,Case-Pkg,Wk46,Store6,0.36,3.5669,2.272019079,9.990564467,73422
20.12988163,1524,11980,Confection,no,Each,Case-Pkg,Wk16,Store11,0.2,3.334,2.66296999,0.350123339,20099
89.94564766,1116,12267,Confection,no,Each,Case-Pkg,Wk31,Store1,0.2,1.5373,1.228633548,17.43003489,16530
96.91341629,1557,23094,Confection,yes,Each,Case-Pkg,Wk19,Store8,0.33,3.8251,2.129654023,6.210826211,30088
29.18813717,1442,21853,Confection,no,Each,Case-Pkg,Wk34,Store13,0.38,2.4747,1.528061016,-1.365546218,29645
53.70709468,1556,22213,Confection,yes,Each,Case-Pkg,Wk2,Store11,0.32,4.5306,2.681523873,7.206102711,20099
38.18321616,1084,30343,Confection,no,Each,Case-Pkg,Wk9,Store7,0.72,2.4028,0.681062483,10.35565949,59698
83.29015016,1974,12695,Confection,no,Each,Case-Pkg,Wk4,Store7,0.29,4.1396,2.939976431,14.78352693,59698
48.95798349,1259,13614,Confection,no,Each,Case-Pkg,Wk35,Store13,0.49,1.6433,0.840708788,19.89152975,29645
77.20347217,1282,17554,Confection,no,Each,Case-Pkg,Wk11,Store8,0.25,2.4645,1.843978967,2.313413696,30088
89.56413216,1828,24157,Confection,no,Each,Case-Pkg,Wk1,Store3,0.68,3.5756,1.136967751,7.474387956,83641
2.639522939,1010,26651,Confection,yes,Each,Case-Pkg,Wk49,Store8,0.57,2.8792,1.196865315,0.345582306,30088
263.0364493,1059,26546,Confection,yes,Each,Case-Pkg,Wk11,Store5,0.42,4.1863,2.250435586,0.984648783,13758
69.40104902,1081,22964,Confection,no,Each,Case-Pkg,Wk23,Store9,0.19,4.2234,3.439473105,1.252540334,59006
32.14903335,1215,15530,Confection,no,Each,Case-Pkg,Wk3,Store12,0.41,1.5554,0.924689741,18.02560647,81129
81.9921467,1773,30446,Confection,yes,Each,Case-Pkg,Wk43,Store5,0.43,2.3267,0.925387112,10.08060367,13758
152.8580389,1819,29335,Confection,no,Each,Case-Pkg,Wk40,Store13,0.58,3.612,1.526935231,9.15345278,29645
68.14629482,1764,20200,Confection,no,Each,Case-Pkg,Wk42,Store9,0.3,4.2177,2.938665184,10.69938407,59006
96.65366924,1212,29836,Confection,no,Each,Case-Pkg,Wk35,Store15,0.59,3.9954,1.623303142,4.296027597,21007
26.90155636,1392,20511,Confection,no,Each,Case-Pkg,Wk13,Store4,0.41,3.4457,2.018641769,-4.739741641,73100
153.9885398,1100,19983,Confection,no,Each,Case-Pkg,Wk17,Store2,0.28,4.2572,3.068975682,-9.745092567,15272
116.7161463,1436,20121,Confection,no,Each,Case-Pkg,Wk36,Store11,0.42,1.5875,0.926309992,19.5106349,20099
153.8024463,1600,17919,Confection,yes,Each,Case-Pkg,Wk40,Store4,0.4,4.5805,2.556546048,15.725226,73100
